org.apache.commons.lang.math.JVMRandom,119,0.5773502692
org.apache.commons.lang.math.JVMRandom,139,0.5773502692
org.apache.commons.lang.math.RandomUtils,99,0.5773502692
org.apache.commons.lang.math.JVMRandom,133,0.4082482905
org.apache.commons.lang.math.RandomUtils,110,0.4082482905
org.apache.commons.lang.text.StrBuilder,1184,0.4082482905
org.apache.commons.lang.text.StrBuilder,1185,0.4082482905
org.apache.commons.lang.text.StrBuilder,1186,0.4082482905
org.apache.commons.lang.text.StrBuilder,1187,0.4082482905
org.apache.commons.lang.text.StrBuilder,1188,0.4082482905
org.apache.commons.lang.text.StrBuilder,1189,0.4082482905
org.apache.commons.lang.text.StrBuilder,1202,0.4082482905
org.apache.commons.lang.text.StrBuilder,1203,0.4082482905
org.apache.commons.lang.text.StrBuilder,1204,0.4082482905
org.apache.commons.lang.text.StrBuilder,1205,0.4082482905
org.apache.commons.lang.text.StrBuilder,1206,0.4082482905
org.apache.commons.lang.text.StrBuilder,1209,0.4082482905
org.apache.commons.lang.text.StrBuilder,1747,0.4082482905
org.apache.commons.lang.text.StrBuilder,1761,0.3849001795
org.apache.commons.lang.text.StrBuilder,1762,0.3849001795
org.apache.commons.lang.text.StrBuilder,1765,0.3849001795
org.apache.commons.lang.text.StrBuilder,1766,0.3849001795
org.apache.commons.lang.text.StrBuilder,1769,0.3849001795
org.apache.commons.lang.text.StrBuilder,1772,0.3849001795
org.apache.commons.lang.text.StrBuilder,1775,0.3849001795
org.apache.commons.lang.text.StrBuilder,1776,0.3849001795
org.apache.commons.lang.text.StrBuilder,1778,0.3849001795
org.apache.commons.lang.text.StrBuilder,1779,0.3849001795
org.apache.commons.lang.text.StrBuilder,1780,0.3849001795
org.apache.commons.lang.text.StrBuilder,1781,0.3849001795
org.apache.commons.lang.text.StrBuilder,1784,0.3849001795
org.apache.commons.lang.text.StrBuilder,1114,0.298142397
org.apache.commons.lang.text.StrBuilder,1115,0.298142397
org.apache.commons.lang.text.StrBuilder,1116,0.298142397
org.apache.commons.lang.text.StrBuilder,474,0.1081476141
org.apache.commons.lang.text.StrBuilder,475,0.1081476141
org.apache.commons.lang.text.StrBuilder,476,0.1081476141
org.apache.commons.lang.text.StrBuilder,477,0.1081476141
org.apache.commons.lang.text.StrBuilder,469,0.1076763804
org.apache.commons.lang.text.StrBuilder,472,0.1076763804
org.apache.commons.lang.text.StrBuilder,473,0.1076763804
org.apache.commons.lang.text.StrBuilder,479,0.1076763804
org.apache.commons.lang.text.StrBuilder,182,0.0883021571
org.apache.commons.lang.text.StrBuilder,228,0.0883021571
org.apache.commons.lang.text.StrBuilder,233,0.0883021571
